id,filename,title,description,context_note,auteur,creator,date,period,place,type_document,document_ref,figure_type,source_document,editeur,annee_publication,periode_couverte,langue,isbn,lieu_edition,collection_serie,chunk_id,page_ref,license,attribution,source_url,download_url,repository,source_figures_dir,source_path,original_filename,file_ext,file_size_bytes,checksum_sha256,width_px,height_px,download_status,download_date,quality_note
99,hesperis_tamuda_1959__chunk_01_fig_02.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_01,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_01_fig_02.png,,png,257397,5eb19650c2f3786a14ecbba04216d6e5c174b75162d329c6f3a5bc17c1009e22,1546,1085,kept,2026-02-07,
100,hesperis_tamuda_1959__chunk_01_fig_03.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_01,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_01_fig_03.png,,png,122906,7007ce073a92129bebb498e4aefb11eb54e9d18044070cba5091b4ae1c7b77a4,1193,1717,kept,2026-02-07,
101,hesperis_tamuda_1959__chunk_01_fig_04.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_01,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_01_fig_04.png,,png,123696,e2c35f6696f447d27040bffdde762616d828dbe3b67c900016fcc83b397f155f,651,651,kept,2026-02-07,
102,hesperis_tamuda_1959__chunk_01_fig_05.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_01,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_01_fig_05.png,,png,513063,edc37b15e00a31381b0e7e08072d400ad0494d732d86c4157da77f5140639619,958,1647,kept,2026-02-07,
103,hesperis_tamuda_1959__chunk_01_fig_06.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_01,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_01_fig_06.png,,png,1205445,65c4c741fa9adcff35079b097ef6173a9428b35cbea583365749b7738480c953,1853,1839,kept,2026-02-07,
104,hesperis_tamuda_1959__chunk_01_fig_07.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_01,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_01_fig_07.png,,png,332357,160be6cd06d1830a02f13c4622cb10ddf4246502710d4b5f7e65aca278413ba7,1005,1608,kept,2026-02-07,
105,hesperis_tamuda_1959__chunk_01_fig_08.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_01,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_01_fig_08.png,,png,179381,a01f566d2f4b08912b6dc1282f3584043a27c9d2ece27aaafca533b57526aefd,723,1028,kept,2026-02-07,
106,hesperis_tamuda_1959__chunk_01_fig_09.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_01,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_01_fig_09.png,,png,542198,ab0c56f6c7e7f799cfc0292eaf6d090f61682704fad70470ea5d6719a8bb67d3,1291,2007,kept,2026-02-07,
107,hesperis_tamuda_1959__chunk_01_fig_10.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_01,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_01_fig_10.png,,png,141205,628db3e06b59c31aea3ced2678d71378deedec5094cfcc48fed151e2a3d9f15f,593,719,kept,2026-02-07,
108,hesperis_tamuda_1959__chunk_01_fig_11.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_01,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_01_fig_11.png,,png,429773,b4b613a2067ea5236cb71e157ea86416b4a52b42293a28d4046e531a35775be1,928,1522,kept,2026-02-07,
109,hesperis_tamuda_1959__chunk_01_fig_12.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_01,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_01_fig_12.png,,png,243741,1fd5106cad2d2bdd4bda7fa5f07207f4ebcf4c9e15e6b1abcebca184bc0eed10,609,1042,kept,2026-02-07,
110,hesperis_tamuda_1959__chunk_02_fig_01.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_01.png,,png,79228,bdff092a742b1921d597e5dd2c1e30192acb4d4dc7807c0fed27d71e315d5c0d,595,801,kept,2026-02-07,
111,hesperis_tamuda_1959__chunk_02_fig_02.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_02.png,,png,313443,1354c734727ba623b523add9814fb06b9ade4da9596836b7f49278426dfa4710,1271,1390,kept,2026-02-07,
112,hesperis_tamuda_1959__chunk_02_fig_03.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_03.png,,png,291775,c45c1f1dc5f88f534a2f36fa0c6c7528b30adc2dcc8fdeb8ad380a43f897fad8,762,1044,kept,2026-02-07,
113,hesperis_tamuda_1959__chunk_02_fig_04.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_04.png,,png,448186,57977528bc499a6e1bc7ca6cb0ffe00a5247b6334d8538431dc16889d36a33ff,1098,711,kept,2026-02-07,
114,hesperis_tamuda_1959__chunk_02_fig_05.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_05.png,,png,445282,a0622d850f45c78abc3adee2bb117959056d398aaa2e264fea0f14cfce776892,1236,1081,kept,2026-02-07,
115,hesperis_tamuda_1959__chunk_02_fig_06.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_06.png,,png,246138,cb69af758e8769494d378460247cd70d780395e5eb6b18cf7d885aefff2fa10c,846,847,kept,2026-02-07,
116,hesperis_tamuda_1959__chunk_02_fig_07.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_07.png,,png,317287,17b8609bf9c307f09593ddc4b9f95f9c597245434a832bee849ea7dfd6438cfd,1046,693,kept,2026-02-07,
117,hesperis_tamuda_1959__chunk_02_fig_08.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_08.png,,png,410636,f1aefbd94accad26843acaa4e2470dfe5b986ee4ab2f1d6df1163c93312fab71,1089,983,kept,2026-02-07,
118,hesperis_tamuda_1959__chunk_02_fig_09.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_09.png,,png,360499,a0c089d1332eb9186711144abdefed9921051bdd5722544917fe35fb338d4fb4,1128,759,kept,2026-02-07,
119,hesperis_tamuda_1959__chunk_02_fig_10.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_10.png,,png,297619,095b899dcfb355c294bea43759c8ec4e5524a7617d8192739f1f15629976d4bf,983,933,kept,2026-02-07,
120,hesperis_tamuda_1959__chunk_02_fig_11.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_11.png,,png,212279,75910ca1f6b61f6e243a9a817d0c17296a35c552d3e7f395c375c6cbd51f826c,607,1285,kept,2026-02-07,
121,hesperis_tamuda_1959__chunk_02_fig_12.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_12.png,,png,73879,8bbcba20f54d77832f40ad9985a06c1cfe0f9f29df714a384fa823c34e6772fd,658,672,kept,2026-02-07,
122,hesperis_tamuda_1959__chunk_02_fig_13.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_13.png,,png,122564,0e97de98c736d41b9d68754bab9883184d6ccfc656a0fcd88ceb54f2ae08c255,649,673,kept,2026-02-07,
123,hesperis_tamuda_1959__chunk_02_fig_14.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_14.png,,png,373608,48a925629861ddf72d87cb514e84b8c7353056a49f752de7a01b86d1ecd53ea6,1207,711,kept,2026-02-07,
124,hesperis_tamuda_1959__chunk_02_fig_15.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_15.png,,png,211357,98815f932aa61e8f6555d58726ad358a7853412245433a7d8980805735f8da37,919,945,kept,2026-02-07,
125,hesperis_tamuda_1959__chunk_02_fig_16.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_16.png,,png,290064,be78ba0d61c84631107914280450a354dcdfc2cf8ab5b80216a3e019cc5ca930,635,854,kept,2026-02-07,
126,hesperis_tamuda_1959__chunk_02_fig_17.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_17.png,,png,285583,46ac904f095dd458961df10ddab1786448cac62491c5aa4afaca0913913f9b0a,673,907,kept,2026-02-07,
127,hesperis_tamuda_1959__chunk_02_fig_18.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_02,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_02_fig_18.png,,png,257696,f969efac3e244d2379accf06f9dfa34132b11267b95047aa5697020d1271e93c,1099,726,kept,2026-02-07,
128,hesperis_tamuda_1959__chunk_03_fig_01.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_03,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_03_fig_01.png,,png,168441,c7add3601a3e7d8240ea9529e41b4c80a05839f5cabc5776d5576c5ce007775b,1491,917,kept,2026-02-07,
129,hesperis_tamuda_1959__chunk_04_fig_01.png,,,# Hespéris Tamuda 1959,Collectif (Institut des Hautes Études Marocaines),,,Études marocaines et berbères,,Revue académique,"Hespéris Tamuda, Tome XLVI, 1959 (Archives Berbères et Bulletin de l'IHEM)",Figure extraite (OCR),Hespéris Tamuda 1959,Librairie Larose,1959,Études marocaines et berbères,Français,,Paris,Hespéris Tamuda,chunk_04,,Unknown,Collectif (Institut des Hautes Études Marocaines),,,,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES,/workspaces/PHDM/ALL/ALLMD/Hespéris Tamuda 1959/_FIGURES/chunk_04_fig_01.png,,png,109263,aaa5f5b624d8d6054879fd6d37ae0be86f9b8befdb50871a24ab73893b9c27a4,438,420,kept,2026-02-07,
